"No.","Time","Source","Destination","Protocol","Length","Leftover Capture Data","HID Data","Info"
"4495","105.877018","7.3.1","host","USB","72","","0000f4fffcff0000","URB_INTERRUPT in"
"4497","105.878018","7.3.1","host","USB","72","","0000edfffaff0000","URB_INTERRUPT in"
"4499","105.879018","7.3.1","host","USB","72","","0000fbffffff0000","URB_INTERRUPT in"
"4501","105.880025","7.3.1","host","USB","72","","0000edfffaff0000","URB_INTERRUPT in"
"4503","105.881019","7.3.1","host","USB","72","","0000effffcff0000","URB_INTERRUPT in"
"4505","105.882019","7.3.1","host","USB","72","","0000edfffaff0000","URB_INTERRUPT in"
"4507","105.883019","7.3.1","host","USB","72","","0000f0fffbff0000","URB_INTERRUPT in"
"4509","105.884020","7.3.1","host","USB","72","","0000f3fffcff0000","URB_INTERRUPT in"
"4511","105.885018","7.3.1","host","USB","72","","0000f9fffeff0000","URB_INTERRUPT in"
"4513","105.886018","7.3.1","host","USB","72","","0000f0fffbff0000","URB_INTERRUPT in"
"4515","105.887018","7.3.1","host","USB","72","","0000ecfffaff0000","URB_INTERRUPT in"
"4517","105.888019","7.3.1","host","USB","72","","0000f0fffbff0000","URB_INTERRUPT in"
"4519","105.889018","7.3.1","host","USB","72","","0000f4fffdff0000","URB_INTERRUPT in"
"4521","105.890019","7.3.1","host","USB","72","","0000f9fffeff0000","URB_INTERRUPT in"
"4523","105.891019","7.3.1","host","USB","72","","0000effffbff0000","URB_INTERRUPT in"
"4525","105.892018","7.3.1","host","USB","72","","0000edfffaff0000","URB_INTERRUPT in"
"4527","105.893018","7.3.1","host","USB","72","","0000f4fffdff0000","URB_INTERRUPT in"
"4529","105.894020","7.3.1","host","USB","72","","0000effffbff0000","URB_INTERRUPT in"
"4531","105.895020","7.3.1","host","USB","72","","0000f9fffdff0000","URB_INTERRUPT in"
"4533","105.896019","7.3.1","host","USB","72","","0000effffbff0000","URB_INTERRUPT in"
"4535","105.897019","7.3.1","host","USB","72","","0000f5fffdff0000","URB_INTERRUPT in"
"4537","105.898020","7.3.1","host","USB","72","","0000f8fffeff0000","URB_INTERRUPT in"
"4539","105.899019","7.3.1","host","USB","72","","0000effffbff0000","URB_INTERRUPT in"
"4541","105.900019","7.3.1","host","USB","72","","0000f5fffcff0000","URB_INTERRUPT in"
"4543","105.901019","7.3.1","host","USB","72","","0000f9fffeff0000","URB_INTERRUPT in"
"4545","105.902020","7.3.1","host","USB","72","","0000eefffbff0000","URB_INTERRUPT in"
"4547","105.903020","7.3.1","host","USB","72","","0000f6fffdff0000","URB_INTERRUPT in"
"4549","105.904020","7.3.1","host","USB","72","","0000f7fffdff0000","URB_INTERRUPT in"
"4551","105.905019","7.3.1","host","USB","72","","0000fdffffff0000","URB_INTERRUPT in"
"4553","105.906020","7.3.1","host","USB","72","","0000f5fffdff0000","URB_INTERRUPT in"
"4555","105.907021","7.3.1","host","USB","72","","0000f3fffcff0000","URB_INTERRUPT in"
"4557","105.908020","7.3.1","host","USB","72","","0000f6fffdff0000","URB_INTERRUPT in"
"4559","105.909020","7.3.1","host","USB","72","","0000f4fffdff0000","URB_INTERRUPT in"
"4561","105.910020","7.3.1","host","USB","72","","0000f6fffdff0000","URB_INTERRUPT in"
"4563","105.911020","7.3.1","host","USB","72","","0000f7fffdff0000","URB_INTERRUPT in"
"4565","105.912020","7.3.1","host","USB","72","","0000fcffffff0000","URB_INTERRUPT in"
"4567","105.913020","7.3.1","host","USB","72","","0000f7fffdff0000","URB_INTERRUPT in"
"4569","105.914020","7.3.1","host","USB","72","","0000f2fffcff0000","URB_INTERRUPT in"
"4571","105.915020","7.3.1","host","USB","72","","0000fdffffff0000","URB_INTERRUPT in"
"4573","105.916020","7.3.1","host","USB","72","","0000f9fffeff0000","URB_INTERRUPT in"
"4575","105.917020","7.3.1","host","USB","72","","0000f9fffdff0000","URB_INTERRUPT in"
"4577","105.918020","7.3.1","host","USB","72","","0000f3fffdff0000","URB_INTERRUPT in"
"4579","105.919020","7.3.1","host","USB","72","","0000fcfffeff0000","URB_INTERRUPT in"
"4581","105.920020","7.3.1","host","USB","72","","0000faffffff0000","URB_INTERRUPT in"
"4583","105.921020","7.3.1","host","USB","72","","0000f9fffeff0000","URB_INTERRUPT in"
"4585","105.922020","7.3.1","host","USB","72","","0000fafffeff0000","URB_INTERRUPT in"
"4587","105.923020","7.3.1","host","USB","72","","0000f8fffeff0000","URB_INTERRUPT in"
"4589","105.924020","7.3.1","host","USB","72","","0000fbfffeff0000","URB_INTERRUPT in"
"4591","105.925020","7.3.1","host","USB","72","","0000faffffff0000","URB_INTERRUPT in"
"4593","105.926021","7.3.1","host","USB","72","","0000fbfffeff0000","URB_INTERRUPT in"
"4595","105.927021","7.3.1","host","USB","72","","0000faffffff0000","URB_INTERRUPT in"
"4597","105.928020","7.3.1","host","USB","72","","0000fbfffeff0000","URB_INTERRUPT in"
"4599","105.929020","7.3.1","host","USB","72","","0000ffff00000000","URB_INTERRUPT in"
"4601","105.930021","7.3.1","host","USB","72","","0000fcffffff0000","URB_INTERRUPT in"
"4603","105.931021","7.3.1","host","USB","72","","0000fbffffff0000","URB_INTERRUPT in"
"4605","105.932020","7.3.1","host","USB","72","","0000fcffffff0000","URB_INTERRUPT in"
"4607","105.933020","7.3.1","host","USB","72","","0000fafffeff0000","URB_INTERRUPT in"
"4609","105.934020","7.3.1","host","USB","72","","0000fcff00000000","URB_INTERRUPT in"
"4611","105.935020","7.3.1","host","USB","72","","0000fdffffff0000","URB_INTERRUPT in"
"4613","105.936022","7.3.1","host","USB","72","","0000fcffffff0000","URB_INTERRUPT in"
"4615","105.937021","7.3.1","host","USB","72","","0000fdffffff0000","URB_INTERRUPT in"
"4617","105.938021","7.3.1","host","USB","72","","0000fcff00000000","URB_INTERRUPT in"
"4619","105.939021","7.3.1","host","USB","72","","0000fdff00000000","URB_INTERRUPT in"
"4621","105.940021","7.3.1","host","USB","72","","0000fdffffff0000","URB_INTERRUPT in"
"4623","105.941020","7.3.1","host","USB","72","","0000fdff00000000","URB_INTERRUPT in"
"4625","105.942021","7.3.1","host","USB","72","","0000fdffffff0000","URB_INTERRUPT in"
"4627","105.943021","7.3.1","host","USB","72","","0000feff00000000","URB_INTERRUPT in"
"4629","105.944021","7.3.1","host","USB","72","","0000fdff00000000","URB_INTERRUPT in"
"4631","105.945020","7.3.1","host","USB","72","","0000feff00000000","URB_INTERRUPT in"
"4633","105.946021","7.3.1","host","USB","72","","0000fdffffff0000","URB_INTERRUPT in"
"4635","105.947021","7.3.1","host","USB","72","","0000fdff00000000","URB_INTERRUPT in"
"4637","105.948021","7.3.1","host","USB","72","","0000feff00000000","URB_INTERRUPT in"
"4639","105.949021","7.3.1","host","USB","72","","0000feff00000000","URB_INTERRUPT in"
"4641","105.950021","7.3.1","host","USB","72","","0000feff00000000","URB_INTERRUPT in"
"4643","105.951021","7.3.1","host","USB","72","","0000fdff00000000","URB_INTERRUPT in"
"4645","105.952021","7.3.1","host","USB","72","","0000feff00000000","URB_INTERRUPT in"
"4647","105.953021","7.3.1","host","USB","72","","0000feff00000000","URB_INTERRUPT in"
"4649","105.954021","7.3.1","host","USB","72","","0000feff00000000","URB_INTERRUPT in"
"4651","105.955021","7.3.1","host","USB","72","","0000fdff00000000","URB_INTERRUPT in"
"4653","105.956021","7.3.1","host","USB","72","","0000ffff00000000","URB_INTERRUPT in"
"4655","105.957021","7.3.1","host","USB","72","","0000fdff00000000","URB_INTERRUPT in"
"4657","105.958021","7.3.1","host","USB","72","","0000feff00000000","URB_INTERRUPT in"
"4659","105.959021","7.3.1","host","USB","72","","0000feff00000000","URB_INTERRUPT in"
"4661","105.960021","7.3.1","host","USB","72","","0000feff00000000","URB_INTERRUPT in"
"4663","105.961021","7.3.1","host","USB","72","","0000fdff01000000","URB_INTERRUPT in"
"4665","105.962021","7.3.1","host","USB","72","","0000fdff01000000","URB_INTERRUPT in"
"4667","105.963021","7.3.1","host","USB","72","","0000fdff00000000","URB_INTERRUPT in"
"4669","105.964021","7.3.1","host","USB","72","","0000feff00000000","URB_INTERRUPT in"
"4671","105.965021","7.3.1","host","USB","72","","0000fdff01000000","URB_INTERRUPT in"
"4673","105.966021","7.3.1","host","USB","72","","0000feff00000000","URB_INTERRUPT in"
"4675","105.967022","7.3.1","host","USB","72","","0000feff01000000","URB_INTERRUPT in"
"4677","105.968021","7.3.1","host","USB","72","","0000fdff00000000","URB_INTERRUPT in"
"4679","105.969021","7.3.1","host","USB","72","","0000fdff01000000","URB_INTERRUPT in"
"4681","105.970022","7.3.1","host","USB","72","","0000feff01000000","URB_INTERRUPT in"
"4683","105.971021","7.3.1","host","USB","72","","0000fdff01000000","URB_INTERRUPT in"
"4685","105.972021","7.3.1","host","USB","72","","0000feff00000000","URB_INTERRUPT in"
"4687","105.973022","7.3.1","host","USB","72","","0000feff01000000","URB_INTERRUPT in"
"4689","105.974022","7.3.1","host","USB","72","","0000fdff01000000","URB_INTERRUPT in"
"4691","105.975022","7.3.1","host","USB","72","","0000fdff01000000","URB_INTERRUPT in"
"4693","105.976022","7.3.1","host","USB","72","","0000fdff01000000","URB_INTERRUPT in"
"4695","105.977021","7.3.1","host","USB","72","","0000fdff01000000","URB_INTERRUPT in"
"4697","105.978022","7.3.1","host","USB","72","","0000fdff01000000","URB_INTERRUPT in"
"4699","105.979022","7.3.1","host","USB","72","","0000fdff01000000","URB_INTERRUPT in"
"4701","105.980022","7.3.1","host","USB","72","","0000fbff02000000","URB_INTERRUPT in"
"4703","105.981022","7.3.1","host","USB","72","","0000fdff01000000","URB_INTERRUPT in"
"4705","105.982022","7.3.1","host","USB","72","","0000fdff03000000","URB_INTERRUPT in"
"4707","105.983022","7.3.1","host","USB","72","","0000fcff00000000","URB_INTERRUPT in"
"4709","105.984022","7.3.1","host","USB","72","","0000fdff03000000","URB_INTERRUPT in"
"4711","105.985023","7.3.1","host","USB","72","","0000fcff01000000","URB_INTERRUPT in"
"4713","105.986022","7.3.1","host","USB","72","","0000fcff02000000","URB_INTERRUPT in"
"4715","105.987022","7.3.1","host","USB","72","","0000fcff02000000","URB_INTERRUPT in"
"4717","105.988022","7.3.1","host","USB","72","","0000ffff01000000","URB_INTERRUPT in"
"4719","105.989022","7.3.1","host","USB","72","","0000fcff02000000","URB_INTERRUPT in"
"4721","105.990022","7.3.1","host","USB","72","","0000fbff03000000","URB_INTERRUPT in"
"4723","105.991023","7.3.1","host","USB","72","","0000fcff02000000","URB_INTERRUPT in"
"4725","105.992022","7.3.1","host","USB","72","","0000fcff02000000","URB_INTERRUPT in"
"4727","105.993022","7.3.1","host","USB","72","","0000fcff03000000","URB_INTERRUPT in"
"4729","105.994022","7.3.1","host","USB","72","","0000fcff02000000","URB_INTERRUPT in"
"4731","105.995022","7.3.1","host","USB","72","","0000fcff03000000","URB_INTERRUPT in"
"4733","105.996022","7.3.1","host","USB","72","","0000fbff03000000","URB_INTERRUPT in"
"4735","105.997022","7.3.1","host","USB","72","","0000fbff03000000","URB_INTERRUPT in"
"4737","105.998022","7.3.1","host","USB","72","","0000faff04000000","URB_INTERRUPT in"
"4739","105.999022","7.3.1","host","USB","72","","0000fbff03000000","URB_INTERRUPT in"
"4741","106.000022","7.3.1","host","USB","72","","0000fcff03000000","URB_INTERRUPT in"
"4743","106.001022","7.3.1","host","USB","72","","0000f9ff05000000","URB_INTERRUPT in"
"4745","106.002022","7.3.1","host","USB","72","","0000feff01000000","URB_INTERRUPT in"
"4747","106.003022","7.3.1","host","USB","72","","0000fbff04000000","URB_INTERRUPT in"
"4749","106.004022","7.3.1","host","USB","72","","0000fbff03000000","URB_INTERRUPT in"
"4751","106.005022","7.3.1","host","USB","72","","0000faff04000000","URB_INTERRUPT in"
"4753","106.006023","7.3.1","host","USB","72","","0000f9ff06000000","URB_INTERRUPT in"
"4755","106.007024","7.3.1","host","USB","72","","0000fbff04000000","URB_INTERRUPT in"
"4757","106.008024","7.3.1","host","USB","72","","0000fbff03000000","URB_INTERRUPT in"
"4759","106.009023","7.3.1","host","USB","72","","0000f8ff06000000","URB_INTERRUPT in"
"4761","106.010022","7.3.1","host","USB","72","","0000fbff04000000","URB_INTERRUPT in"
"4763","106.011022","7.3.1","host","USB","72","","0000fbff04000000","URB_INTERRUPT in"
"4765","106.012022","7.3.1","host","USB","72","","0000faff05000000","URB_INTERRUPT in"
"4767","106.013023","7.3.1","host","USB","72","","0000faff05000000","URB_INTERRUPT in"
"4769","106.014022","7.3.1","host","USB","72","","0000fdff02000000","URB_INTERRUPT in"
"4771","106.015023","7.3.1","host","USB","72","","0000fbff04000000","URB_INTERRUPT in"
"4773","106.016023","7.3.1","host","USB","72","","0000faff05000000","URB_INTERRUPT in"
"4775","106.017023","7.3.1","host","USB","72","","0000fcff03000000","URB_INTERRUPT in"
"4777","106.018023","7.3.1","host","USB","72","","0000fbff05000000","URB_INTERRUPT in"
"4779","106.019023","7.3.1","host","USB","72","","0000faff05000000","URB_INTERRUPT in"
"4781","106.020023","7.3.1","host","USB","72","","0000f8ff07000000","URB_INTERRUPT in"
"4783","106.021022","7.3.1","host","USB","72","","0000faff05000000","URB_INTERRUPT in"
"4785","106.022023","7.3.1","host","USB","72","","0000faff06000000","URB_INTERRUPT in"
"4787","106.023023","7.3.1","host","USB","72","","0000fdff03000000","URB_INTERRUPT in"
"4789","106.024023","7.3.1","host","USB","72","","0000faff05000000","URB_INTERRUPT in"
"4791","106.025023","7.3.1","host","USB","72","","0000fbff05000000","URB_INTERRUPT in"
"4793","106.026023","7.3.1","host","USB","72","","0000f8ff07000000","URB_INTERRUPT in"
"4795","106.027023","7.3.1","host","USB","72","","0000faff06000000","URB_INTERRUPT in"
"4797","106.028023","7.3.1","host","USB","72","","0000faff05000000","URB_INTERRUPT in"
"4799","106.029023","7.3.1","host","USB","72","","0000fdff03000000","URB_INTERRUPT in"
"4801","106.030023","7.3.1","host","USB","72","","0000f5ff0a000000","URB_INTERRUPT in"
"4803","106.031023","7.3.1","host","USB","72","","0000faff06000000","URB_INTERRUPT in"
"4805","106.032023","7.3.1","host","USB","72","","0000fbff06000000","URB_INTERRUPT in"
"4807","106.033023","7.3.1","host","USB","72","","0000feff02000000","URB_INTERRUPT in"
"4809","106.034023","7.3.1","host","USB","72","","0000fbff05000000","URB_INTERRUPT in"
"4811","106.035023","7.3.1","host","USB","72","","0000faff06000000","URB_INTERRUPT in"
"4813","106.036025","7.3.1","host","USB","72","","0000f8ff08000000","URB_INTERRUPT in"
"4815","106.037023","7.3.1","host","USB","72","","0000faff07000000","URB_INTERRUPT in"
"4817","106.038023","7.3.1","host","USB","72","","0000fbff05000000","URB_INTERRUPT in"
"4819","106.039023","7.3.1","host","USB","72","","0000f9ff08000000","URB_INTERRUPT in"
"4821","106.040023","7.3.1","host","USB","72","","0000faff06000000","URB_INTERRUPT in"
"4823","106.041023","7.3.1","host","USB","72","","0000feff03000000","URB_INTERRUPT in"
"4825","106.042024","7.3.1","host","USB","72","","0000faff06000000","URB_INTERRUPT in"
"4827","106.043024","7.3.1","host","USB","72","","0000faff06000000","URB_INTERRUPT in"
"4829","106.044023","7.3.1","host","USB","72","","0000f9ff09000000","URB_INTERRUPT in"
"4831","106.045023","7.3.1","host","USB","72","","0000fcff04000000","URB_INTERRUPT in"
"4833","106.046023","7.3.1","host","USB","72","","0000faff07000000","URB_INTERRUPT in"
"4835","106.047025","7.3.1","host","USB","72","","0000f8ff09000000","URB_INTERRUPT in"
"4837","106.048024","7.3.1","host","USB","72","","0000faff07000000","URB_INTERRUPT in"
"4839","106.049024","7.3.1","host","USB","72","","0000fbff07000000","URB_INTERRUPT in"
"4841","106.050024","7.3.1","host","USB","72","","0000faff06000000","URB_INTERRUPT in"
"4843","106.051024","7.3.1","host","USB","72","","0000fbff07000000","URB_INTERRUPT in"
"4845","106.052023","7.3.1","host","USB","72","","0000f7ff0a000000","URB_INTERRUPT in"
"4847","106.054024","7.3.1","host","USB","72","","0000fbff06000000","URB_INTERRUPT in"
"4849","106.055024","7.3.1","host","USB","72","","0000f4ff0e000000","URB_INTERRUPT in"
"4851","106.056024","7.3.1","host","USB","72","","0000fbff07000000","URB_INTERRUPT in"
"4853","106.057024","7.3.1","host","USB","72","","0000fbff07000000","URB_INTERRUPT in"
"4855","106.058024","7.3.1","host","USB","72","","0000feff02000000","URB_INTERRUPT in"
"4857","106.059024","7.3.1","host","USB","72","","0000faff07000000","URB_INTERRUPT in"
"4859","106.060024","7.3.1","host","USB","72","","0000faff07000000","URB_INTERRUPT in"
"4861","106.061024","7.3.1","host","USB","72","","0000fbff07000000","URB_INTERRUPT in"
"4863","106.062024","7.3.1","host","USB","72","","0000fbff07000000","URB_INTERRUPT in"
"4865","106.063024","7.3.1","host","USB","72","","0000f8ff09000000","URB_INTERRUPT in"
"4867","106.064024","7.3.1","host","USB","72","","0000fbff07000000","URB_INTERRUPT in"
"4869","106.065024","7.3.1","host","USB","72","","0000faff07000000","URB_INTERRUPT in"
"4871","106.066024","7.3.1","host","USB","72","","0000fbff07000000","URB_INTERRUPT in"
"4873","106.067029","7.3.1","host","USB","72","","0000faff07000000","URB_INTERRUPT in"
"4875","106.068026","7.3.1","host","USB","72","","0000f9ff0a000000","URB_INTERRUPT in"
"4877","106.069027","7.3.1","host","USB","72","","0000fbff07000000","URB_INTERRUPT in"
"4879","106.070025","7.3.1","host","USB","72","","0000faff07000000","URB_INTERRUPT in"
"4881","106.071026","7.3.1","host","USB","72","","0000faff07000000","URB_INTERRUPT in"
"4883","106.072025","7.3.1","host","USB","72","","0000fbff07000000","URB_INTERRUPT in"
"4885","106.073025","7.3.1","host","USB","72","","0000fbff07000000","URB_INTERRUPT in"
"4887","106.074025","7.3.1","host","USB","72","","0000feff02000000","URB_INTERRUPT in"
"4889","106.075025","7.3.1","host","USB","72","","0000fbff07000000","URB_INTERRUPT in"
"4891","106.076025","7.3.1","host","USB","72","","0000faff07000000","URB_INTERRUPT in"
"4893","106.077026","7.3.1","host","USB","72","","0000fbff07000000","URB_INTERRUPT in"
"4895","106.078026","7.3.1","host","USB","72","","0000fbff07000000","URB_INTERRUPT in"
"4897","106.079026","7.3.1","host","USB","72","","0000f8ff0a000000","URB_INTERRUPT in"
"4899","106.080025","7.3.1","host","USB","72","","0000fcff06000000","URB_INTERRUPT in"
"4901","106.081026","7.3.1","host","USB","72","","0000faff07000000","URB_INTERRUPT in"
"4903","106.082026","7.3.1","host","USB","72","","0000fbff08000000","URB_INTERRUPT in"
"4905","106.083027","7.3.1","host","USB","72","","0000feff02000000","URB_INTERRUPT in"
"4907","106.084026","7.3.1","host","USB","72","","0000fbff07000000","URB_INTERRUPT in"
"4909","106.085026","7.3.1","host","USB","72","","0000f8ff0b000000","URB_INTERRUPT in"
"4911","106.086026","7.3.1","host","USB","72","","0000fbff07000000","URB_INTERRUPT in"
